opp_id,agency_id,naics,value,incumbent_changed,incumbent_vendor_id,awardee_id,sow_ambiguity_score,title,posted_date,due_date,sow_text,protests,sustained,median_resolution_days,primary_protester,protester_history,last_decision_date,protested,sustained_flag,sustain_rate_opp,value_band,incumbent_displacement_flag,log_value,agency_prior_protest_rate,group_protest_rate,group_sustain_rate,group_median_resolution_days,value_millions,value_band_enc,sow_incumbent_interaction,days_since_last_decision
1161,DOD,541512,2511129.097193615,0,15,43,0.1813084965455715,Opportunity 1161,2024-03-16,2024-07-10,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.736243447707027,0.6296296296296297,0.8181818181818182,0.5454545454545454,64.0,2.511129097193615,1,0.0,365.0
1162,VA,541611,4299376.850442656,1,4,8,0.66913590102038,Opportunity 1162,2024-03-21,2024-05-06,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,52.0,VA_1,0,2023-02-12,1,1,1.0,1-10M,1,15.273980884252202,0.5517241379310345,0.4375,0.40625,0.0,4.299376850442656,1,0.66913590102038,365.0
1163,VA,541512,6172074.099855476,0,34,32,0.5175238585493216,Opportunity 1163,2024-03-26,2024-05-31,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.635545660222574,0.5666666666666667,0.5,0.375,35.75,6.172074099855476,1,0.0,365.0
1164,VA,541330,2263029.7288103327,0,3,26,0.5529928955316885,Opportunity 1164,2024-03-31,2024-05-17,Requirements include complex integrations of legacy platforms with modern cloud services.,2,2,66.0,VA_16,1,2023-12-13,1,1,1.0,1-10M,0,14.632215503317267,0.5483870967741935,0.45454545454545453,0.22727272727272727,0.0,2.263029728810333,1,0.0,109.0
1165,NASA,541511,2791696.86573835,1,23,27,0.914873701905828,Opportunity 1165,2024-04-05,2024-05-09,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,86.0,NASA_1,6,2023-12-21,1,1,1.0,1-10M,1,14.842160522731717,0.4736842105263157,0.5454545454545454,0.13636363636363635,45.5,2.79169686573835,1,0.914873701905828,106.0
1166,HHS,541511,756797.9728314386,1,11,10,0.5671381946265507,Opportunity 1166,2024-04-10,2024-08-04,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.536852939466558,0.5238095238095238,0.3333333333333333,0.3333333333333333,0.0,0.7567979728314387,0,0.5671381946265507,365.0
1167,HHS,541511,1679644.03195646,0,9,14,0.6144720026082948,Opportunity 1167,2024-04-15,2024-08-06,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.334093038552352,0.5,0.5,0.1875,25.0,1.67964403195646,1,0.0,365.0
1168,VA,541519,3631720.6371568735,0,2,27,1.0,Opportunity 1168,2024-04-20,2024-08-11,Scope is clearly defined with firm metrics and acceptance criteria.,2,1,82.5,VA_13,1,2023-12-20,1,1,0.5,1-10M,0,15.105217374014229,0.5625,0.6666666666666666,0.5,55.0,3.6317206371568735,1,0.0,122.0
1169,DHS,541611,3434824.8028916335,0,36,14,0.3965488604773773,Opportunity 1169,2024-04-25,2024-08-12,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,72.0,DHS_4,4,2023-09-11,1,1,0.5,1-10M,0,15.049476769948487,0.68,0.6875,0.3125,46.0,3.4348248028916335,1,0.0,227.0
1170,DHS,541330,2102646.3995794686,0,17,31,0.2505293090953762,Opportunity 1170,2024-04-30,2024-07-27,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.558707775187315,0.6923076923076923,0.6428571428571429,0.4642857142857143,44.25,2.1026463995794686,1,0.0,365.0
1171,DHS,541611,3487847.946273734,1,14,2,0.5569490995617832,Opportunity 1171,2024-05-05,2024-07-20,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,47.0,DHS_8,1,2023-11-26,1,0,0.0,1-10M,1,15.064795756385669,0.6666666666666666,0.6875,0.3125,46.0,3.487847946273734,1,0.5569490995617832,161.0
1172,NASA,541511,2592349.153708587,0,29,4,0.5597477573472237,Opportunity 1172,2024-05-10,2024-09-06,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,74.0,NASA_4,0,2023-03-12,1,0,0.0,1-10M,0,14.768075417495798,0.4871794871794871,0.5454545454545454,0.13636363636363635,45.5,2.5923491537085868,1,0.0,365.0
1173,NASA,541512,4413725.580862197,1,2,33,0.3183211520134479,Opportunity 1173,2024-05-15,2024-08-02,Multi-vendor environment with significant transition risk from incumbent service provider.,2,0,48.0,NASA_5,6,2023-12-21,1,0,0.0,1-10M,1,15.300229920260433,0.5,0.8,0.43333333333333335,52.0,4.413725580862197,1,0.3183211520134479,146.0
1174,NASA,541512,2228901.3808564674,1,23,28,0.1919007451112881,Opportunity 1174,2024-05-20,2024-08-15,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,57.0,NASA_2,12,2024-01-07,1,1,1.0,1-10M,1,14.617019816369258,0.5121951219512195,0.8,0.43333333333333335,52.0,2.2289013808564673,1,0.1919007451112881,134.0
1175,VA,541511,1373985.5889552946,0,20,2,1.0,Opportunity 1175,2024-05-25,2024-07-13,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.133226991131131,0.5757575757575758,0.6666666666666666,0.4166666666666667,52.0,1.3739855889552945,1,0.0,365.0
1176,NASA,541330,2307974.6954336083,1,22,40,0.5317108675970057,Opportunity 1176,2024-05-30,2024-09-04,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,65.0,NASA_7,1,2023-03-17,1,1,0.5,1-10M,1,14.651881375979988,0.5238095238095238,0.45454545454545453,0.3181818181818182,0.0,2.3079746954336082,1,0.5317108675970057,365.0
1177,DHS,541611,199197.92713115975,0,5,1,0.2669286546494811,Opportunity 1177,2024-06-04,2024-09-15,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,LT1M,0,12.202059238230378,0.6785714285714286,0.25,0.25,0.0,0.19919792713115975,0,0.0,365.0
1178,GSA,541330,2390861.459547189,1,38,43,0.6789825755698997,Opportunity 1178,2024-06-09,2024-09-08,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.687164720547983,0.6190476190476191,0.6,0.6,43.5,2.390861459547189,1,0.6789825755698997,365.0
1179,DOD,541512,116272.3288447137,0,10,33,0.4227137121096664,Opportunity 1179,2024-06-14,2024-08-27,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,0,11.663698981550516,0.6071428571428571,0.0,0.0,0.0,0.1162723288447137,0,0.0,365.0
1180,GSA,541512,492575.21288198035,0,27,44,0.3867796384205422,Opportunity 1180,2024-06-19,2024-08-05,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.107404474590691,0.5909090909090909,0.3333333333333333,0.16666666666666666,0.0,0.49257521288198036,0,0.0,365.0
1181,DHS,541330,2517624.737992181,0,30,42,0.5905682179786234,Opportunity 1181,2024-06-24,2024-07-27,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,71.0,DHS_5,3,2023-08-11,1,1,1.0,1-10M,0,14.738826847905443,0.6551724137931034,0.6428571428571429,0.4642857142857143,44.25,2.517624737992181,1,0.0,318.0
1182,VA,541512,2566739.5733407987,0,14,14,0.1270294329420775,Opportunity 1182,2024-06-29,2024-09-23,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.758147392549343,0.5588235294117647,0.5,0.375,35.75,2.566739573340799,1,0.0,365.0
1183,NASA,541512,750262.4929612406,0,6,34,0.5381568009792931,Opportunity 1183,2024-07-04,2024-10-03,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.528179747761007,0.5348837209302325,0.25,0.25,0.0,0.7502624929612406,0,0.0,365.0
1184,VA,541611,1051705.2670137405,1,12,10,0.928238701932938,Opportunity 1184,2024-07-09,2024-10-16,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,1,13.865924419427078,0.5428571428571428,0.4375,0.40625,0.0,1.0517052670137406,1,0.928238701932938,365.0
1185,VA,541330,5014808.24050963,0,32,21,0.5665444155493277,Opportunity 1185,2024-07-14,2024-11-06,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,71.5,VA_15,2,2023-09-22,1,1,1.0,1-10M,0,15.427905940869998,0.5277777777777778,0.45454545454545453,0.22727272727272727,0.0,5.01480824050963,1,0.0,296.0
1186,DHS,541519,1247905.8711643647,0,36,11,0.3559469740541339,Opportunity 1186,2024-07-19,2024-10-01,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.036978202662665,0.6666666666666666,0.6666666666666666,0.4444444444444444,47.0,1.2479058711643647,1,0.0,365.0
1187,VA,541512,9647315.36702736,0,37,22,0.3232236798929395,Opportunity 1187,2024-07-24,2024-11-05,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,113.0,VA_17,0,2023-06-26,1,1,1.0,1-10M,0,16.082190337958014,0.5405405405405406,0.5,0.375,35.75,9.647315367027359,1,0.0,365.0
1188,HHS,541330,1791493.361413051,0,9,39,0.3474150066637226,Opportunity 1188,2024-07-29,2024-10-31,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.398560668311113,0.4782608695652174,0.8461538461538461,0.5769230769230769,72.5,1.7914933614130508,1,0.0,365.0
1189,HHS,541330,2436387.9026132766,0,24,20,0.3865093304880547,Opportunity 1189,2024-08-03,2024-09-26,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,57.0,HHS_7,7,2023-12-19,1,1,0.5,1-10M,0,14.70602754310454,0.4583333333333333,0.8461538461538461,0.5769230769230769,72.5,2.4363879026132764,1,0.0,228.0
1190,NASA,541330,6032401.806132734,1,6,5,0.355548366810432,Opportunity 1190,2024-08-08,2024-11-22,Requirements include complex integrations of legacy platforms with modern cloud services.,2,0,76.5,NASA_2,9,2023-12-07,1,0,0.0,1-10M,1,15.612655964645393,0.5227272727272727,0.45454545454545453,0.3181818181818182,0.0,6.032401806132734,1,0.355548366810432,245.0
1191,DOD,541330,1979332.7227236088,0,28,15,0.6790778602686417,Opportunity 1191,2024-08-13,2024-09-16,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.498270842365708,0.5862068965517241,0.5833333333333334,0.5416666666666666,52.75,1.9793327227236088,1,0.0,365.0
1192,DOD,541511,845972.4004561421,0,17,35,0.0166977241977542,Opportunity 1192,2024-08-18,2024-11-09,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.648243196552862,0.5666666666666667,0.0,0.0,0.0,0.8459724004561422,0,0.0,365.0
1193,VA,541330,1652342.2937872745,0,28,23,0.6655000126030335,Opportunity 1193,2024-08-23,2024-12-15,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,75.0,VA_2,4,2023-11-07,1,1,0.5,1-10M,0,14.317705016430578,0.5526315789473685,0.45454545454545453,0.22727272727272727,0.0,1.6523422937872745,1,0.0,290.0
1194,GSA,541511,1746792.7460156227,0,27,25,0.3550783687143597,Opportunity 1194,2024-08-28,2024-11-25,Scope is clearly defined with firm metrics and acceptance criteria.,1,0,54.0,GSA_12,1,2023-05-15,1,0,0.0,1-10M,0,14.37329252033503,0.5652173913043478,0.7,0.35,53.5,1.7467927460156227,1,0.0,365.0
1195,DHS,541330,644637.718251541,0,39,19,0.544236946423843,Opportunity 1195,2024-09-02,2024-12-25,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.376445312106526,0.6451612903225806,0.0,0.0,0.0,0.644637718251541,0,0.0,365.0
1196,VA,541611,1480848.7283811094,1,20,13,0.168253022449784,Opportunity 1196,2024-09-07,2024-10-12,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,45.5,VA_9,2,2023-12-31,1,1,1.0,1-10M,1,14.208126621782576,0.5641025641025641,0.4375,0.40625,0.0,1.4808487283811094,1,0.168253022449784,251.0
1197,DHS,541519,1028236.6774718716,0,14,27,0.782157766712359,Opportunity 1197,2024-09-12,2024-11-28,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.843356902040188,0.625,0.6666666666666666,0.4444444444444444,47.0,1.0282366774718716,1,0.0,365.0
1198,VA,541519,3588584.2303980105,1,21,28,0.7614087400429683,Opportunity 1198,2024-09-17,2024-12-26,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,79.0,VA_4,3,2023-09-19,1,1,0.5,1-10M,1,15.093268596551964,0.575,0.6666666666666666,0.5,55.0,3.5885842303980104,1,0.7614087400429683,364.0
1199,GSA,541519,1841256.7369250588,0,7,40,0.6898976314375185,Opportunity 1199,2024-09-22,2024-12-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,75.0,GSA_9,1,2023-05-09,1,1,1.0,1-10M,0,14.425959448746108,0.5833333333333334,0.7777777777777778,0.5,40.5,1.8412567369250588,1,0.0,365.0
1200,VA,541519,1451202.6554028403,0,5,28,0.0713113060516151,Opportunity 1200,2024-09-27,2025-01-14,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.18790387722272,0.5853658536585366,0.6666666666666666,0.5,55.0,1.4512026554028403,1,0.0,365.0
1201,GSA,541519,1656741.9516648888,1,21,44,0.6572802677665133,Opportunity 1201,2024-10-02,2024-12-12,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,71.5,GSA_2,8,2023-12-25,1,1,0.5,1-10M,1,14.320364155627187,0.6,0.7777777777777778,0.5,40.5,1.6567419516648887,1,0.6572802677665133,282.0
1202,VA,541519,2120879.7008385053,1,33,37,0.5512137719089272,Opportunity 1202,2024-10-07,2025-01-06,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,57.0,VA_5,4,2023-12-28,1,1,1.0,1-10M,1,14.567341985306975,0.5714285714285714,0.6666666666666666,0.5,55.0,2.1208797008385054,1,0.5512137719089272,284.0
1203,NASA,541512,2849376.196217718,1,21,4,0.0486821882168581,Opportunity 1203,2024-10-12,2024-12-18,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,12.0,NASA_3,1,2023-04-26,1,0,0.0,1-10M,1,14.862611000721284,0.5333333333333333,0.8,0.43333333333333335,52.0,2.849376196217718,1,0.0486821882168581,365.0
1204,VA,541330,847643.8416517428,1,31,18,0.4439256540572961,Opportunity 1204,2024-10-17,2025-02-02,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,53.5,VA_4,4,2023-10-13,1,1,1.0,LT1M,1,13.650217008238041,0.5813953488372093,0.3333333333333333,0.3333333333333333,0.0,0.8476438416517428,0,0.4439256540572961,365.0
1205,HHS,541611,821435.9740249268,1,7,17,0.5411336222583156,Opportunity 1205,2024-10-22,2024-12-01,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,40.0,HHS_4,4,2023-10-24,1,0,0.0,LT1M,1,13.618810492913639,0.48,0.5,0.0,20.0,0.8214359740249267,0,0.5411336222583156,364.0
1206,NASA,541511,4108257.010768955,1,18,1,0.5890188184557877,Opportunity 1206,2024-10-27,2024-12-18,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,71.0,NASA_1,4,2023-08-20,1,1,0.5,1-10M,1,15.228509654964098,0.5434782608695652,0.5454545454545454,0.13636363636363635,45.5,4.108257010768955,1,0.5890188184557877,365.0
1207,GSA,541611,1316842.4502888103,0,24,8,0.4943153417372139,Opportunity 1207,2024-11-01,2024-12-09,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.09074810523845,0.6153846153846154,0.4166666666666667,0.20833333333333334,0.0,1.3168424502888103,1,0.0,365.0
1208,HHS,541330,619934.0810937885,1,14,34,0.522807854211845,Opportunity 1208,2024-11-06,2025-02-07,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.337370043625773,0.5,0.3333333333333333,0.3333333333333333,0.0,0.6199340810937884,0,0.522807854211845,365.0
1209,NASA,541330,2502647.005836862,0,1,16,0.8184028480632739,Opportunity 1209,2024-11-11,2024-12-31,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.732859931614177,0.5531914893617021,0.45454545454545453,0.3181818181818182,0.0,2.502647005836862,1,0.0,365.0
1210,HHS,541330,2539625.92499408,0,3,7,0.75650847747767,Opportunity 1210,2024-11-16,2025-01-13,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.747527748283217,0.4814814814814814,0.8461538461538461,0.5769230769230769,72.5,2.53962592499408,1,0.0,365.0
1211,NASA,541611,569186.5737888551,1,37,13,0.0,Opportunity 1211,2024-11-21,2025-03-06,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.251965313949091,0.5416666666666666,0.3333333333333333,0.25,0.0,0.5691865737888551,0,0.0,365.0
1212,NASA,541519,2131019.9793202807,1,24,13,0.3706403612905795,Opportunity 1212,2024-11-26,2025-01-27,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,47.0,NASA_8,3,2023-05-08,1,1,1.0,1-10M,1,14.572111755856453,0.5306122448979592,0.7142857142857143,0.4642857142857143,45.25,2.1310199793202806,1,0.3706403612905795,365.0
1213,VA,541511,3114836.8066762504,1,11,8,0.4088372431140122,Opportunity 1213,2024-12-01,2025-01-13,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,52.0,VA_5,1,2023-01-26,1,0,0.0,1-10M,1,14.951687640365336,0.5909090909090909,0.6666666666666666,0.4166666666666667,52.0,3.1148368066762506,1,0.4088372431140122,365.0
1214,NASA,541519,2375669.4722446552,0,11,5,0.0119753568182572,Opportunity 1214,2024-12-06,2025-01-06,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,14.0,NASA_3,4,2023-10-25,1,1,1.0,1-10M,0,14.680790259713586,0.54,0.7142857142857143,0.4642857142857143,45.25,2.375669472244655,1,0.0,365.0
1215,HHS,541519,2881974.2271945933,1,2,34,0.473545764558078,Opportunity 1215,2024-12-11,2025-01-30,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,52.0,HHS_5,3,2023-07-06,1,1,1.0,1-10M,1,14.873986459805353,0.4642857142857143,0.8888888888888888,0.6666666666666666,53.0,2.8819742271945934,1,0.473545764558078,365.0
1216,DHS,541511,625807.5510829161,1,37,37,0.7621894431026266,Opportunity 1216,2024-12-16,2025-04-07,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,62.0,DHS_14,1,2023-05-05,1,1,1.0,LT1M,1,13.346799774366,0.6060606060606061,0.5,0.5,31.0,0.6258075510829161,0,0.7621894431026266,365.0
1217,DHS,541511,2299679.0236988617,0,5,22,0.1783580351023524,Opportunity 1217,2024-12-21,2025-03-10,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.648280551090345,0.6176470588235294,0.75,0.5,74.25,2.299679023698862,1,0.0,365.0
1218,VA,541512,1429785.7708188444,0,30,28,0.5341002346724681,Opportunity 1218,2024-12-26,2025-04-24,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,79.0,VA_15,0,2023-03-14,1,1,1.0,1-10M,0,14.173035879802399,0.6,0.5,0.375,35.75,1.4297857708188444,1,0.0,365.0
1219,GSA,541512,1249066.9380128037,0,10,41,0.2210441306758905,Opportunity 1219,2024-12-31,2025-02-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.037908181553803,0.5925925925925926,0.5,0.3333333333333333,28.5,1.2490669380128037,1,0.0,365.0
1220,DHS,541611,3446661.7334160376,1,14,38,0.2820219940800808,Opportunity 1220,2025-01-05,2025-03-07,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,65.0,DHS_10,3,2023-08-14,1,0,0.0,1-10M,1,15.052916997200565,0.6,0.6875,0.3125,46.0,3.4466617334160374,1,0.2820219940800808,365.0
1221,VA,541611,5440904.552299336,0,11,2,0.8193484085425088,Opportunity 1221,2025-01-10,2025-02-23,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.509456066798625,0.6086956521739131,0.4375,0.40625,0.0,5.440904552299336,1,0.0,365.0
1222,NASA,541512,6891349.869161343,1,33,42,0.3143605449720438,Opportunity 1222,2025-01-15,2025-03-21,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,18.0,NASA_6,4,2023-07-13,1,1,1.0,1-10M,1,15.74577768605971,0.5490196078431373,0.8,0.43333333333333335,52.0,6.891349869161343,1,0.3143605449720438,365.0
1223,HHS,541611,4809510.662936026,0,2,3,0.5655531222526562,Opportunity 1223,2025-01-20,2025-04-10,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,47.0,HHS_2,4,2023-10-01,1,0,0.0,1-10M,0,15.386106111550768,0.4827586206896552,0.6,0.3,28.75,4.8095106629360265,1,0.0,365.0
1224,NASA,541519,1652333.95369004,1,14,2,0.0,Opportunity 1224,2025-01-25,2025-05-07,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,47.0,NASA_4,3,2023-12-21,1,1,1.0,1-10M,1,14.317699968981714,0.5576923076923077,0.7142857142857143,0.4642857142857143,45.25,1.6523339536900399,1,0.0,365.0
1225,HHS,541511,2337377.4764279104,0,11,18,0.91557939034872,Opportunity 1225,2025-01-30,2025-04-03,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,100.0,HHS_1,0,2023-01-11,1,1,1.0,1-10M,0,14.664540550099579,0.5,0.5,0.1875,25.0,2.3373774764279105,1,0.0,365.0
1226,NASA,541511,3188678.590018934,1,11,33,0.6006631115766248,Opportunity 1226,2025-02-04,2025-05-14,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,0,79.0,NASA_5,4,2023-06-19,1,0,0.0,1-10M,1,14.975117467447667,0.5660377358490566,0.5454545454545454,0.13636363636363635,45.5,3.188678590018934,1,0.6006631115766248,365.0
1227,DOD,541511,1964765.5083166296,0,8,4,0.4043750393374345,Opportunity 1227,2025-02-09,2025-05-06,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.490883970941058,0.5483870967741935,0.5,0.45,13.75,1.9647655083166295,1,0.0,365.0
1228,DOD,541611,1978942.444291554,0,36,13,0.5938866274999737,Opportunity 1228,2025-02-14,2025-04-11,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.498073646253937,0.53125,0.8571428571428571,0.2857142857142857,53.0,1.978942444291554,1,0.0,365.0
1229,HHS,541511,3327776.2593717696,1,15,12,0.0975451427630474,Opportunity 1229,2025-02-19,2025-06-11,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,50.0,HHS_11,3,2023-12-01,1,0,0.0,1-10M,1,15.017815149408063,0.5161290322580645,0.5,0.1875,25.0,3.3277762593717695,1,0.0975451427630474,365.0
1230,VA,541519,1716053.9801180763,1,17,18,0.7456326854381643,Opportunity 1230,2025-02-24,2025-05-04,Scope is clearly defined with firm metrics and acceptance criteria.,2,1,93.0,VA_3,2,2023-09-05,1,1,0.5,1-10M,1,14.355538598212632,0.5957446808510638,0.6666666666666666,0.5,55.0,1.7160539801180763,1,0.7456326854381643,365.0
1231,GSA,541511,1038237.1633917824,1,16,44,0.3690038061258924,Opportunity 1231,2025-03-01,2025-04-13,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,1,13.85303576089036,0.5714285714285714,0.7,0.35,53.5,1.0382371633917824,1,0.3690038061258924,365.0
1232,DHS,541611,1314734.3666261968,0,39,15,0.3989826212378913,Opportunity 1232,2025-03-06,2025-06-30,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.089145961232736,0.6111111111111112,0.6875,0.3125,46.0,1.3147343666261968,1,0.0,365.0
1233,NASA,541511,2886146.511463638,0,14,10,0.3270860962586289,Opportunity 1233,2025-03-11,2025-07-01,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.875433129783003,0.5740740740740741,0.5454545454545454,0.13636363636363635,45.5,2.8861465114636378,1,0.0,365.0
1234,VA,541512,1798106.938126513,0,14,6,0.3048371493136038,Opportunity 1234,2025-03-16,2025-04-19,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.402245524540263,0.6041666666666666,0.5,0.375,35.75,1.7981069381265131,1,0.0,365.0
1235,NASA,541519,2315549.269150377,0,13,9,0.6236676529071021,Opportunity 1235,2025-03-21,2025-07-10,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.655157914514136,0.5636363636363636,0.7142857142857143,0.4642857142857143,45.25,2.315549269150377,1,0.0,365.0
1236,DOD,541511,2965509.5530495797,1,13,6,0.5139767125260557,Opportunity 1236,2025-03-26,2025-07-19,Requirements include complex integrations of legacy platforms with modern cloud services.,2,1,84.0,DOD_11,4,2023-12-07,1,1,0.5,1-10M,1,14.902559768861762,0.5151515151515151,0.5,0.45,13.75,2.96550955304958,1,0.5139767125260557,365.0
1237,VA,541511,1354399.7196740792,1,4,26,0.6129370353507599,Opportunity 1237,2025-03-31,2025-07-13,Scope is clearly defined with firm metrics and acceptance criteria.,2,1,88.5,VA_1,2,2023-10-18,1,1,0.5,1-10M,1,14.118869641160991,0.5918367346938775,0.6666666666666666,0.4166666666666667,52.0,1.3543997196740791,1,0.6129370353507599,365.0
1238,HHS,541519,3163489.102246168,1,24,19,0.4478013276286071,Opportunity 1238,2025-04-05,2025-05-27,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,47.5,HHS_2,3,2023-09-25,1,1,0.5,1-10M,1,14.967186438828973,0.53125,0.8888888888888888,0.6666666666666666,53.0,3.163489102246168,1,0.4478013276286071,365.0
1239,DOD,541330,2383622.512585801,1,1,22,0.5782999527692952,Opportunity 1239,2025-04-10,2025-07-05,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,99.0,DOD_10,1,2023-09-24,1,1,0.5,1-10M,1,14.684132372123225,0.5294117647058824,0.5833333333333334,0.5416666666666666,52.75,2.3836225125858013,1,0.5782999527692952,365.0
1240,DHS,541519,710617.9231549806,1,9,37,0.3452878140187404,Opportunity 1240,2025-04-15,2025-07-02,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.473891592041376,0.5945945945945946,0.5,0.5,38.75,0.7106179231549806,0,0.3452878140187404,365.0
1241,DOD,541330,5292115.309558179,1,8,26,1.0,Opportunity 1241,2025-04-20,2025-07-14,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,104.0,DOD_8,0,2023-01-15,1,1,1.0,1-10M,1,15.481728782350023,0.5428571428571428,0.5833333333333334,0.5416666666666666,52.75,5.292115309558179,1,1.0,365.0
